Restaurant_ID,Delivery_fee,Service_fee,Packaging_fee,Estimated_delivery_time,Average_delivery_time,Peak_hour_multiplier,Minimum_order,Cancellation_rate,Availability
RES004378,5.53,1.23,0.81,82,91,1.68,21.49,0.089,False
RES004379,3.1,2.8,0.24,29,36,1.61,24.51,0.069,True
RES004381,0.51,1.16,1.08,37,34,2.19,10.16,0.051,True
RES004384,6.13,4.37,1.28,70,79,1.69,17.32,0.099,False
RES004387,7.99,0.43,0.47,48,45,1.36,9.61,0.09,False
RES004388,8.41,4.26,0.72,19,23,1.31,4.16,0.059,True
RES004389,9.43,0.33,0.87,26,34,1.3,11.87,0.074,False
RES004390,6.03,3.14,1.78,78,77,2.24,13.04,0.012,False
RES004391,5.05,0.96,0.38,79,76,1.23,8.75,0.077,True
RES004392,5.24,0.91,1.39,27,37,1.37,21.79,0.011,False
RES004393,9.9,3.31,1.32,32,30,1.09,2.63,0.034,True
RES004395,4.71,2.21,1.71,56,65,2.02,15.13,0.078,False
RES004396,1.17,4.83,0.01,25,33,2.19,1.19,0.058,True
RES004400,9.38,2.09,1.76,63,64,2.46,5.37,0.032,False
RES004401,5.35,2.68,0.82,31,26,2.33,5.3,0.013,True
RES004405,3.81,4.02,1.14,32,32,1.38,16.99,0.054,False
RES004407,2.79,2.38,0.74,39,37,1.96,2.08,0.081,True
RES004408,1.29,0.29,1.22,49,57,2.15,5.94,0.079,False
RES004410,8.15,1.78,0.18,15,11,1.65,19.26,0.009,True
RES004411,4.91,3.39,1.61,20,30,2.32,18.03,0.062,False
RES004413,5.46,0.35,0.54,36,34,1.92,10.1,0.052,True
RES004414,9.42,3.74,0.16,56,54,1.57,7.61,0.009,True
RES004415,1.09,1.81,1.33,32,27,2.13,9.03,0.06,False
RES004416,0.96,2.78,1.86,15,21,1.73,4.73,0.051,True
RES004417,2.78,2.98,1.03,78,88,1.08,22.42,0.063,False
RES004418,5.9,3.45,1.29,53,53,1.33,23.57,0.041,False
RES004420,2.27,1.09,0.63,67,68,1.51,0.54,0.073,True
RES004422,6.32,0.72,0.76,75,76,2.42,2.5,0.073,True
RES004423,3.3,1.56,1.49,73,73,1.12,16.68,0.045,True
RES004426,4.84,3.42,0.46,38,42,2.11,10.73,0.073,True
RES004428,4.5,0.68,0.23,28,34,2.17,5.91,0.017,True
RES004429,9.34,2.25,0.2,55,55,2.01,0.63,0.059,True
RES004430,3.68,0.74,0.9,70,76,2.27,22.71,0.074,True
RES004432,7.71,0.5,0.1,69,76,1.51,18.2,0.028,True
RES004433,4.07,0.13,1.3,79,88,1.58,15.86,0.031,True
RES004434,3.67,2.8,0.53,18,25,2.03,21.68,0.073,False
RES004435,0.52,3.86,0.0,79,83,1.55,3.62,0.048,True
RES004436,5.87,2.54,0.88,43,46,1.99,12.21,0.007,False
RES004437,6.74,3.2,0.01,28,32,2.34,9.88,0.063,True
RES004439,9.03,4.53,1.14,88,84,1.18,18.58,0.052,True
RES004443,4.3,0.96,1.2,71,74,1.82,8.18,0.019,False
RES004444,7.26,3.75,0.33,20,27,2.19,12.69,0.011,True
RES004445,2.79,2.05,1.17,40,43,1.54,1.43,0.007,True
RES004447,1.47,4.98,1.75,59,65,1.49,15.54,0.074,True
RES004449,2.36,1.83,0.84,17,21,1.94,22.81,0.081,False
RES004451,0.58,4.88,1.68,77,82,1.08,19.01,0.019,False
RES004452,3.66,2.46,0.55,77,76,1.4,2.29,0.023,True
RES004453,9.55,3.66,0.91,27,23,1.87,8.94,0.065,True
RES004454,0.31,1.57,1.48,76,76,1.12,19.72,0.006,False
RES004456,6.93,0.23,0.78,24,19,1.51,8.46,0.05,True
RES004458,7.35,0.72,1.26,36,39,2.19,7.87,0.075,False
RES004459,7.42,3.04,1.58,66,73,1.54,3.79,0.071,False
RES004460,5.31,2.84,0.79,39,38,1.85,19.07,0.09,False
RES004462,7.23,2.27,0.39,33,29,2.36,17.04,0.099,False
RES004464,4.97,2.14,0.25,16,16,1.02,10.07,0.003,False
RES004465,0.32,2.87,1.9,19,27,1.72,13.78,0.097,False
RES004466,9.37,0.02,0.94,47,57,1.37,10.07,0.05,True
RES004467,6.85,2.83,0.92,61,62,1.52,9.76,0.023,False
RES004468,3.62,3.26,1.16,36,41,2.34,7.47,0.057,False
RES004469,9.66,2.67,1.08,78,88,2.48,1.01,0.04,False
RES004470,7.03,4.15,1.71,17,24,2.04,0.25,0.088,True
RES004471,5.78,0.6,0.63,22,26,1.0,13.78,0.079,False
RES004473,4.68,3.09,1.39,60,58,2.17,13.72,0.039,False
RES004475,7.63,2.95,0.04,46,49,1.03,20.71,0.094,False
RES004477,8.6,1.48,0.97,32,39,2.0,1.95,0.015,True
RES004478,5.36,1.22,0.22,42,44,1.4,7.04,0.08,True
RES004479,9.43,0.23,0.38,25,21,1.52,18.13,0.066,True
RES004480,3.05,1.7,1.26,21,19,1.64,5.07,0.036,False
RES004481,2.76,0.3,0.46,41,41,1.58,16.73,0.024,True
RES004484,9.84,0.68,0.97,49,59,1.84,24.61,0.083,True
RES004486,7.71,0.82,0.13,22,24,1.51,8.78,0.068,True
RES004487,5.83,4.89,0.59,49,55,1.88,4.12,0.056,True
RES004488,8.34,1.58,0.51,57,52,2.43,13.07,0.01,False
RES004489,1.13,0.95,0.17,62,67,1.66,20.79,0.056,True
RES004490,1.26,3.7,0.43,41,43,1.92,21.62,0.04,True
RES004492,7.05,2.19,1.26,37,43,1.6,3.46,0.08,False
RES004493,9.63,2.51,0.12,43,44,1.04,21.22,0.034,False
RES004494,2.08,3.52,1.13,87,85,2.2,19.7,0.009,False
RES004496,6.17,4.17,1.3,31,28,2.26,5.12,0.035,True
RES004497,0.49,1.27,1.02,25,24,2.37,10.07,0.017,False
RES004498,2.03,1.79,1.71,69,74,2.21,5.9,0.098,False
RES004499,4.84,2.53,0.53,66,69,2.09,24.38,0.056,True
RES004500,8.98,2.93,1.79,31,41,2.48,13.43,0.056,True
RES004501,7.83,0.62,1.2,36,38,2.31,18.58,0.089,False
RES004503,5.63,3.78,0.05,17,13,2.05,2.68,0.034,True
RES004506,7.14,2.12,0.39,44,50,1.34,14.93,0.095,True
RES004510,0.44,0.22,1.13,43,42,2.06,22.2,0.055,True
RES004511,5.67,3.31,1.0,54,54,1.38,8.97,0.023,False
RES004513,9.41,3.25,0.35,90,97,1.54,10.82,0.042,True
RES004514,1.93,4.14,1.72,50,48,1.47,24.22,0.065,False
RES004516,3.81,2.08,1.13,33,35,1.32,15.45,0.066,True
RES004518,4.57,4.55,1.47,57,54,2.46,9.7,0.092,False
RES004519,3.88,0.01,1.07,54,64,1.71,12.05,0.062,True
RES004520,6.3,4.84,1.49,79,80,2.31,6.45,0.032,False
RES004521,3.7,4.56,1.6,90,96,2.18,23.6,0.007,False
RES004522,0.01,3.77,0.63,53,62,1.64,24.55,0.041,False
RES004523,2.58,0.03,0.49,41,36,1.36,5.76,0.033,True
RES004524,5.6,1.67,0.88,39,46,2.23,14.75,0.086,True
RES004525,9.95,1.57,0.76,79,89,1.88,0.96,0.088,False
RES004526,7.29,3.0,1.54,48,57,1.11,19.18,0.012,False
RES004527,7.28,4.32,0.68,40,48,2.22,11.38,0.004,True
RES004529,7.93,4.94,0.07,66,64,1.89,24.66,0.012,True
RES004533,7.41,0.88,0.69,80,87,2.11,16.47,0.041,True
RES004536,1.53,4.21,1.49,30,30,1.3,21.84,0.054,False
RES004537,2.03,1.58,1.58,86,82,2.09,20.99,0.089,True
RES004538,4.63,0.93,0.17,80,90,1.67,20.43,0.007,False
RES004540,4.3,4.91,1.11,54,61,1.97,21.15,0.082,True
RES004541,0.8,0.02,1.8,36,38,2.11,16.98,0.081,False
RES004542,7.29,1.61,0.79,58,57,2.43,23.76,0.038,False
RES004543,4.03,3.2,0.62,24,30,1.7,20.25,0.038,True
RES004546,7.35,3.56,0.74,25,31,2.25,17.73,0.034,True
RES004547,7.76,2.4,0.21,27,31,1.9,14.6,0.062,False
RES004548,0.93,3.37,0.63,73,72,1.64,11.6,0.01,True
RES004549,9.66,3.29,1.69,84,93,1.45,7.84,0.088,True
RES004550,6.49,1.8,1.0,39,48,1.96,8.4,0.037,False
RES004552,9.3,2.79,1.04,59,60,1.98,11.87,0.03,True
RES004554,8.95,4.37,1.55,59,60,2.4,12.47,0.079,False
RES004559,5.86,1.21,0.03,50,51,1.72,8.79,0.014,False
RES004561,1.25,3.87,1.31,48,46,1.39,23.92,0.026,False
RES004562,8.32,2.99,1.72,18,23,2.28,5.33,0.043,True
RES004563,5.55,1.99,1.59,58,59,1.66,20.63,0.052,False
RES004564,2.42,0.83,1.67,34,38,2.16,21.23,0.019,True
RES004565,9.44,3.44,0.36,53,63,2.05,20.04,0.011,True
RES004566,5.45,4.95,0.07,51,58,1.1,14.54,0.056,False
RES004567,2.3,3.71,1.04,28,24,1.13,5.25,0.052,False
RES004568,5.4,4.7,0.47,17,20,1.7,23.44,0.075,False
RES004570,8.06,4.48,1.76,45,54,1.63,13.42,0.002,True
RES004571,4.54,0.63,0.71,82,83,2.13,10.7,0.031,False
RES004573,1.9,0.09,0.01,43,49,1.05,7.91,0.043,False
RES004574,8.68,0.47,0.1,30,34,1.34,19.75,0.065,False
RES004575,5.12,4.23,1.58,85,89,1.18,3.79,0.052,True
RES004578,4.25,2.88,1.04,43,39,1.56,5.8,0.075,True
RES004579,8.77,4.54,0.26,25,21,2.08,18.43,0.019,False
RES004581,9.91,0.37,0.18,18,21,1.34,2.19,0.098,False
RES004582,2.81,3.26,1.36,21,27,2.08,10.95,0.025,False
RES004583,7.64,2.35,0.85,66,62,1.82,22.73,0.033,True
RES004585,7.2,3.4,1.76,83,89,1.5,18.43,0.065,True
RES004587,7.06,2.03,1.33,84,86,2.48,24.31,0.021,True
RES004588,3.88,2.73,0.11,65,72,1.88,14.32,0.067,False
RES004592,4.38,0.68,0.97,66,61,2.29,15.45,0.015,True
RES004593,1.8,3.74,1.07,17,17,1.28,19.13,0.046,False
RES004594,5.58,2.75,0.72,66,70,1.28,16.71,0.022,True
RES004595,4.54,4.61,1.48,54,50,1.24,19.66,0.054,False
RES004596,2.33,2.56,1.82,79,84,1.98,4.67,0.042,True
RES004597,1.83,0.59,0.11,54,63,1.15,12.8,0.055,False
RES004598,0.81,4.48,1.82,25,21,1.46,11.4,0.093,False
RES004599,2.88,1.58,1.43,83,86,1.29,5.2,0.071,False
RES004600,2.17,0.97,0.73,37,45,2.18,2.0,0.001,True
RES004601,8.55,1.73,1.61,61,63,2.14,5.89,0.007,True
RES004603,2.0,0.17,0.93,69,79,1.11,6.01,0.017,False
RES004604,4.67,2.07,1.41,48,44,1.62,1.86,0.082,True
RES004606,3.44,0.57,0.47,32,37,1.28,8.39,0.046,True
RES004609,3.06,2.77,0.76,22,30,1.01,1.7,0.047,True
RES004610,1.87,1.73,0.5,27,32,2.5,18.55,0.026,False
RES004612,7.41,1.37,1.06,78,81,1.62,24.43,0.088,True
RES004616,4.97,3.99,0.91,26,29,1.86,4.13,0.082,True
RES004617,6.41,4.94,0.09,64,72,2.06,23.2,0.034,False
RES004618,6.46,0.65,0.12,62,60,2.1,14.63,0.026,True
RES004619,8.11,2.87,0.47,43,50,1.04,17.48,0.02,False
RES004620,3.7,3.63,0.98,20,29,1.54,17.52,0.027,False
RES004625,1.79,4.28,1.11,62,71,1.05,10.14,0.096,True
RES004627,1.69,0.72,0.02,84,87,2.23,13.26,0.071,False
RES004628,7.63,1.99,1.65,15,21,2.39,1.42,0.012,True
RES004631,9.31,4.86,0.45,88,95,2.48,3.09,0.06,True
RES004634,3.93,3.66,1.94,49,48,2.35,24.37,0.024,False
RES004635,4.27,0.76,0.08,77,83,2.13,1.81,0.071,False
RES004636,8.9,0.5,1.64,80,78,2.05,18.72,0.035,True
RES004637,9.39,1.35,1.04,68,77,2.4,6.46,0.06,True
RES004638,5.01,4.38,1.74,56,66,1.53,15.81,0.025,True
RES004639,9.7,1.45,0.07,28,24,2.19,8.63,0.088,False
RES004640,3.02,2.97,0.72,89,92,1.84,10.58,0.056,False
RES004642,5.54,0.93,1.78,28,26,2.49,4.44,0.003,True
RES004643,1.38,0.35,0.05,83,82,2.17,12.1,0.065,True
RES004644,0.69,0.34,0.7,75,80,2.34,10.97,0.009,True
RES004645,4.75,4.19,1.79,76,72,1.02,23.46,0.078,True
RES004647,5.38,0.9,0.9,81,87,1.5,14.32,0.079,True
RES004649,9.71,2.2,1.84,68,63,1.29,7.79,0.096,False
RES004651,7.0,3.32,0.15,30,38,1.27,4.76,0.064,True
RES004652,2.64,2.19,0.29,72,68,1.85,12.7,0.075,True
RES004653,6.59,0.17,1.36,23,30,1.42,22.03,0.017,False
RES004661,6.83,1.34,0.25,30,29,1.16,20.37,0.095,True
RES004662,7.53,4.86,1.58,90,85,1.98,8.18,0.043,True
RES004664,0.01,3.61,1.35,18,15,1.85,9.97,0.052,True
RES004665,3.15,3.39,1.54,77,80,1.74,8.62,0.03,False
RES004668,0.7,2.9,1.89,70,69,1.33,12.24,0.09,True
RES004670,3.23,1.33,1.78,23,21,1.77,12.03,0.074,False
RES004672,6.0,1.05,1.12,77,81,2.34,14.1,0.041,True
RES004673,6.52,1.15,1.35,50,55,2.06,9.43,0.003,False
RES004675,8.71,3.06,0.53,56,53,2.0,5.63,0.041,False
RES004677,2.93,2.27,1.89,15,15,1.77,9.94,0.056,True
RES004678,9.57,0.2,1.36,32,28,1.68,8.38,0.067,True
RES004679,8.95,4.73,1.29,52,58,2.29,11.46,0.004,True
RES004680,0.18,1.76,0.09,51,51,1.36,10.88,0.052,False
RES004681,5.22,1.12,1.19,48,45,1.71,13.92,0.03,True
RES004682,4.62,4.73,1.96,58,54,1.53,2.32,0.018,True
RES004684,8.4,2.44,0.91,86,93,1.63,18.62,0.079,False
RES004686,6.18,0.71,1.07,66,70,1.95,8.34,0.039,True
RES004687,9.93,0.79,1.01,57,56,2.43,3.48,0.07,False
RES004688,5.07,2.08,1.74,50,48,2.41,5.02,0.01,True
RES004689,9.98,1.79,1.63,77,81,1.16,20.62,0.087,True
RES004690,6.2,2.16,0.29,83,84,2.49,21.15,0.012,False
RES004691,8.18,2.46,1.51,43,40,1.42,12.73,0.003,True
RES004692,1.71,4.43,0.46,77,79,1.23,13.78,0.094,False
RES004694,0.72,1.95,0.95,68,64,1.1,1.41,0.031,True
RES004697,6.46,3.02,1.48,66,76,2.1,21.28,0.01,True
RES004699,8.55,0.22,1.22,30,37,2.45,14.41,0.094,False
RES004700,1.97,1.22,1.21,85,80,1.28,4.86,0.007,False
RES004701,1.93,1.19,1.06,61,56,1.4,11.81,0.049,True
RES004702,2.69,0.77,1.23,88,95,1.5,16.95,0.063,True
RES004703,1.8,2.18,1.54,51,56,1.17,2.64,0.055,True
RES004704,3.45,1.78,0.88,75,80,1.56,8.14,0.049,False
RES004705,2.27,0.58,1.42,88,91,2.05,15.79,0.026,False
RES004706,8.87,1.2,0.84,43,42,1.12,17.1,0.05,True
RES004707,6.26,4.47,1.31,46,52,1.33,19.93,0.041,True
RES004709,9.7,4.67,0.83,37,47,1.21,24.11,0.004,True
RES004710,4.66,2.53,1.58,49,46,2.43,24.41,0.024,False
RES004711,8.82,0.77,0.97,21,18,1.95,0.62,0.094,False
RES004713,9.56,4.6,1.2,37,46,1.68,20.03,0.078,True
RES004714,9.44,0.34,0.57,45,54,1.48,20.79,0.013,False
RES004715,3.3,3.51,0.61,26,24,2.32,4.31,0.088,False
RES004716,4.63,2.48,0.09,31,31,2.49,10.79,0.089,False
RES004717,7.71,1.92,1.12,38,37,1.92,6.49,0.095,False
RES004718,2.8,1.74,1.5,76,84,2.36,2.63,0.006,True
RES004719,6.65,0.67,0.85,55,62,1.46,10.75,0.042,False
RES004720,0.37,1.89,0.34,62,61,2.0,15.48,0.025,False
RES004723,3.76,3.62,0.85,78,77,2.01,9.16,0.027,True
RES004725,3.58,1.49,0.63,63,72,1.26,5.42,0.068,False
RES004727,3.77,2.58,1.79,70,76,1.81,4.14,0.072,False
RES004729,9.79,1.35,1.56,37,33,1.26,9.76,0.039,True
RES004730,2.56,0.68,0.67,70,68,1.72,5.56,0.096,False
RES004731,8.7,4.96,1.87,79,77,1.63,0.99,0.09,True
RES004733,2.27,3.96,0.26,26,30,2.29,8.02,0.029,True
RES004735,3.21,1.22,1.48,51,56,1.43,17.89,0.046,False
RES004737,2.2,1.31,0.04,67,71,1.91,10.6,0.086,True
RES004738,7.18,2.42,0.31,63,61,1.8,11.95,0.1,False
RES004739,6.42,4.01,0.7,37,35,1.84,9.01,0.027,False
RES004740,4.15,4.24,1.42,57,58,1.72,2.07,0.019,False
RES004742,5.68,2.07,0.99,42,41,2.3,5.11,0.057,True
RES004743,7.66,1.77,0.73,17,24,1.44,9.34,0.09,True
RES004744,1.3,3.29,0.46,18,26,1.86,15.75,0.038,True
RES004745,8.47,3.26,0.62,44,45,2.32,23.9,0.028,True
RES004746,4.56,4.19,0.76,56,59,2.03,16.32,0.004,False
RES004748,0.59,3.69,0.39,20,23,1.41,8.4,0.038,False
RES004750,0.18,2.03,1.45,26,24,1.35,18.39,0.073,True
RES004751,1.54,0.09,0.2,31,27,2.05,12.47,0.087,False
RES004753,2.53,1.95,1.75,82,80,1.87,18.22,0.038,False
RES004756,1.64,2.83,0.22,82,87,2.37,15.44,0.003,True
RES004757,8.12,3.37,0.74,38,47,1.31,3.61,0.026,True
RES004758,6.65,0.97,0.03,37,45,1.23,2.22,0.085,True
RES004759,9.52,2.17,0.5,72,71,1.35,24.6,0.086,False
RES004760,7.75,2.54,0.54,23,32,1.02,1.56,0.066,True
RES004761,7.58,0.93,1.45,57,65,2.31,17.2,0.054,False
RES004762,3.85,3.85,1.05,61,57,1.48,16.67,0.053,True
RES004763,4.49,0.12,1.64,19,28,2.07,9.63,0.004,True
RES004764,0.57,3.78,1.21,22,19,1.91,7.23,0.066,True
RES004768,3.15,2.35,0.72,34,35,1.82,3.35,0.055,True
RES004770,0.8,3.16,0.27,83,93,2.41,13.59,0.035,True
RES004772,4.19,4.95,0.04,82,77,1.94,12.14,0.084,True
RES004773,2.87,0.96,0.31,46,55,1.69,1.65,0.042,False
RES004775,5.02,0.83,0.33,68,74,2.49,3.41,0.003,True
RES004776,6.89,1.53,1.6,90,88,1.96,24.95,0.099,False
RES004777,8.88,4.14,0.6,54,51,2.28,17.84,0.082,True
RES004781,8.96,1.8,1.1,60,56,2.3,11.48,0.013,True
RES004783,4.92,2.34,0.19,75,75,1.99,16.35,0.027,False
RES004785,8.92,0.93,0.42,82,90,1.15,0.0,0.041,False
RES004786,3.75,2.2,1.31,34,34,1.41,22.88,0.024,True
RES004787,9.71,3.11,1.19,82,83,1.62,16.86,0.077,True
RES004788,4.51,4.42,1.85,38,41,1.93,9.0,0.078,True
RES004789,3.47,3.16,0.68,16,17,1.55,7.88,0.098,False
RES004791,3.09,0.3,0.54,49,50,1.07,20.87,0.031,True
RES004794,4.23,0.11,1.61,68,64,1.28,0.39,0.065,True
RES004795,4.62,0.54,1.02,79,74,2.11,20.61,0.071,True
RES004796,7.13,2.46,0.31,53,53,1.12,23.42,0.0,False
RES004797,7.65,1.64,1.34,28,31,2.33,21.97,0.039,True
RES004799,6.17,2.85,0.88,85,90,1.42,20.31,0.015,False
RES004800,5.81,0.81,0.17,45,46,2.25,9.09,0.08,False
RES004803,1.59,2.85,0.95,59,63,1.58,10.0,0.014,True
RES004804,3.73,2.83,1.03,57,66,2.45,1.52,0.024,False
RES004806,7.71,2.11,1.87,59,54,2.27,6.85,0.088,True
RES004807,4.08,1.91,1.91,73,70,1.56,4.3,0.09,False
RES004808,5.32,2.66,0.79,47,50,1.87,13.32,0.054,False
RES004809,5.69,4.45,0.56,59,64,1.08,15.16,0.065,False
RES004810,6.13,2.98,0.22,44,39,1.83,1.52,0.066,False
RES004812,4.89,2.48,1.85,53,58,1.17,23.65,0.028,False
RES004814,7.06,0.2,1.32,35,38,1.88,11.12,0.02,False
RES004815,9.07,4.34,0.69,64,66,1.55,19.72,0.071,True
RES004817,1.61,2.76,1.24,76,82,1.78,20.5,0.089,False
RES004819,3.41,4.5,0.44,80,83,1.37,19.68,0.014,False
RES004821,4.01,1.07,1.17,27,29,1.31,24.39,0.061,False
RES004822,8.72,1.93,0.16,84,82,2.05,2.53,0.056,True
RES004823,7.83,3.62,0.61,67,64,1.4,5.58,0.066,True
RES004824,6.43,4.17,1.37,50,58,1.64,9.75,0.009,True
RES004825,5.69,0.24,1.46,71,75,2.43,16.96,0.066,True
RES004827,7.53,4.66,1.55,36,41,1.89,23.79,0.072,False
RES004828,3.55,3.55,1.84,66,61,1.82,7.51,0.044,True
RES004830,1.8,3.74,0.8,65,69,1.05,13.87,0.038,True
RES004832,5.86,3.17,0.01,28,38,2.15,17.68,0.047,False
RES004833,5.93,3.8,1.63,28,35,1.72,21.8,0.059,True
RES004834,7.81,2.76,0.05,19,25,1.52,24.86,0.023,False
RES004835,1.11,4.04,0.79,87,91,1.99,5.53,0.031,False
RES004837,8.37,3.4,0.59,59,59,1.05,23.05,0.082,True
RES004839,2.6,4.72,1.68,50,46,1.97,13.44,0.007,True
RES004841,6.44,3.74,0.98,75,82,1.28,12.81,0.001,True
RES004842,3.17,2.15,0.88,88,85,2.46,3.42,0.068,False
RES004844,9.93,4.2,1.79,21,19,1.81,18.67,0.075,True
RES004845,1.52,3.67,0.93,60,59,1.7,13.25,0.087,False
RES004847,5.56,1.46,1.35,16,12,1.56,4.4,0.035,False
RES004848,9.03,1.57,1.97,33,33,1.07,6.27,0.099,True
RES004849,2.21,0.17,1.91,56,65,1.91,9.97,0.003,False
RES004850,3.28,3.12,1.67,71,70,1.5,9.96,0.033,False
RES004851,0.38,0.35,1.84,76,83,2.03,20.26,0.066,True
RES004852,1.06,3.02,1.66,33,38,2.18,10.42,0.085,True
RES004853,9.13,4.38,1.54,57,57,1.01,24.16,0.064,True
RES004854,5.11,3.77,1.33,16,15,1.88,20.21,0.037,False
RES004855,8.16,3.16,1.69,45,47,1.87,17.64,0.042,False
RES004856,9.68,2.91,1.73,81,90,1.95,12.64,0.06,False
RES004858,6.28,0.69,0.54,43,42,2.25,11.59,0.026,True
RES004859,7.39,2.23,1.55,84,82,2.16,1.81,0.058,True
RES004860,9.5,4.77,0.12,23,21,2.06,0.69,0.031,False
RES004861,3.14,2.54,1.93,40,50,1.08,5.01,0.095,True
RES004862,8.13,4.44,0.39,42,51,2.26,5.3,0.025,True
RES004863,6.67,1.6,1.36,43,46,1.68,19.45,0.061,False
RES004864,1.51,0.13,0.04,50,52,2.43,16.82,0.078,False
RES004865,1.0,2.6,0.35,17,12,1.87,14.95,0.038,False
RES004866,2.86,0.5,1.79,76,76,2.42,0.8,0.069,True
RES004867,0.29,4.38,1.38,89,93,1.79,16.97,0.086,False
RES004868,6.51,4.62,1.81,71,75,1.74,12.81,0.024,True
RES004870,5.13,2.68,0.56,51,51,1.94,17.3,0.049,False
RES004871,4.51,3.14,0.11,26,23,1.92,4.6,0.063,True
RES004872,4.43,2.95,1.02,88,96,2.25,9.85,0.097,False
RES004874,4.4,4.5,1.13,45,48,1.58,7.6,0.024,False
RES004877,5.19,3.47,0.77,75,82,1.09,11.4,0.065,True
RES004878,1.24,3.72,1.5,20,28,1.25,22.6,0.017,True
RES004879,2.81,0.62,1.58,61,65,1.52,19.73,0.062,True
RES004880,1.18,3.41,0.46,84,81,1.63,16.92,0.008,False
RES004882,2.03,2.33,0.6,47,51,1.17,9.68,0.008,False
RES004885,8.08,4.3,0.58,22,30,2.04,23.86,0.023,False
RES004886,5.84,3.03,1.31,32,41,2.19,0.31,0.082,True
RES004887,5.05,2.05,0.13,85,93,2.46,11.43,0.064,True
RES004888,8.13,2.57,1.49,15,21,1.58,9.63,0.087,True
RES004889,1.25,1.7,0.31,67,70,1.89,13.76,0.055,False
RES004891,0.79,0.26,1.6,78,79,2.15,8.78,0.032,False
RES004893,7.25,4.08,0.02,90,86,1.85,8.48,0.055,True
RES004894,8.45,2.21,0.65,28,31,1.53,4.98,0.099,False
RES004896,8.05,2.26,1.82,34,36,1.79,9.36,0.065,True
RES004897,7.44,4.82,0.19,61,65,1.68,11.29,0.024,True
RES004899,1.29,2.31,1.15,24,27,2.17,14.1,0.019,True
RES004900,5.6,2.92,1.15,45,47,1.15,15.12,0.06,False
RES004905,7.79,3.99,0.22,20,28,1.4,24.29,0.076,True
RES004906,1.64,2.47,0.97,28,29,1.42,24.69,0.081,False
RES004908,3.99,4.9,1.66,54,52,1.75,3.4,0.082,True
RES004909,3.69,3.82,1.48,71,81,2.0,12.77,0.024,False
RES004910,6.58,2.97,1.52,73,72,2.42,1.49,0.047,True
RES004914,0.04,0.19,0.72,42,47,1.58,19.48,0.036,True
RES004915,8.82,3.97,1.06,18,23,1.64,6.76,0.064,True
RES004916,8.63,3.09,0.19,40,49,2.42,24.65,0.044,False
RES004917,1.28,3.34,1.28,82,82,1.23,22.17,0.055,False
RES004918,8.36,3.37,1.47,30,39,1.81,9.2,0.047,True
RES004919,6.88,1.06,0.27,71,67,1.03,16.58,0.044,False
RES004922,6.72,4.65,0.75,50,47,2.39,23.21,0.058,True
RES004923,0.19,0.04,1.79,44,45,1.01,4.56,0.042,True
RES004924,5.94,1.63,1.02,51,54,1.42,22.23,0.048,False
RES004925,3.62,4.0,0.31,49,53,2.29,6.21,0.093,False
RES004928,1.1,0.68,0.84,47,55,1.22,10.44,0.003,False
RES004931,3.35,2.34,0.8,39,40,1.62,9.07,0.077,False
RES004932,9.43,3.15,0.25,74,82,1.91,12.13,0.031,True
RES004933,8.82,3.3,1.32,61,57,2.33,7.23,0.072,True
RES004934,8.26,1.48,1.29,70,74,1.55,18.01,0.099,True
RES004936,0.38,3.68,0.39,45,54,1.22,24.48,0.006,True
RES004939,1.57,1.41,0.99,77,76,1.8,20.58,0.054,False
RES004940,1.98,4.09,0.17,54,51,2.47,11.06,0.076,False
RES004941,9.54,0.86,1.56,59,54,1.17,13.46,0.039,False
RES004942,7.0,2.32,1.79,70,77,2.06,11.99,0.068,True
RES004943,3.59,0.01,0.82,60,60,1.11,11.74,0.004,False
RES004944,4.05,4.06,0.32,65,63,1.82,10.73,0.039,False
RES004945,0.75,2.7,0.2,19,20,2.45,22.47,0.007,False
RES004947,8.87,2.07,0.62,75,83,2.44,2.81,0.047,False
RES004948,6.96,4.16,1.16,31,26,1.51,0.18,0.052,False
RES004950,2.99,4.71,0.6,18,19,1.97,7.94,0.028,True
RES004951,8.54,2.56,0.49,17,17,1.08,6.67,0.062,True
RES004952,3.67,0.68,1.33,84,86,1.16,2.79,0.062,False
RES004954,4.49,4.87,1.05,84,86,1.65,17.39,0.011,False
RES004957,1.31,2.42,0.04,75,78,1.65,19.64,0.006,True
RES004958,1.22,3.43,1.75,88,93,2.35,21.85,0.088,True
RES004960,2.6,2.03,0.19,21,16,2.31,13.72,0.016,True
RES004961,7.63,0.37,0.55,15,10,1.77,14.49,0.001,False
RES004963,4.06,0.06,1.41,57,52,2.28,1.85,0.09,True
RES004964,1.22,2.26,1.46,87,87,1.15,12.34,0.087,False
RES004966,6.17,2.67,1.39,36,31,2.29,5.97,0.068,True
RES004968,8.12,3.8,0.42,35,34,1.41,20.17,0.086,False
RES004969,4.97,4.9,1.05,46,55,2.21,8.36,0.022,True
RES004970,1.79,3.29,0.51,27,27,2.45,11.55,0.091,False
RES004971,0.04,0.45,1.76,56,57,1.2,10.09,0.068,True
RES004972,6.31,2.41,1.25,56,59,1.22,12.39,0.0,True
RES004975,5.5,0.16,1.16,62,68,1.57,16.06,0.088,True
RES004978,3.41,4.6,1.23,35,45,2.04,17.67,0.059,True
RES004980,9.94,3.78,0.91,23,30,1.4,18.21,0.015,True
