Restaurant_ID,Outdoor_seating,WiFi,Parking,Wheelchair_accessible,Pet_friendly,Kid_friendly,Vegetarian,Vegan,Halal,Alcohol,Drive_through,24_hours,Live_music
RES004400,True,True,False,False,False,False,False,True,False,True,False,True,False
RES004401,True,False,False,True,True,False,True,True,True,False,True,True,True
RES004402,False,False,False,False,False,True,True,False,False,False,True,True,True
RES004403,True,False,True,False,False,True,True,True,True,False,False,False,False
RES004404,False,False,True,True,False,False,True,True,True,True,False,False,True
RES004405,False,False,True,False,True,True,False,False,True,False,True,True,True
RES004406,True,True,True,False,True,True,False,True,True,False,False,False,True
RES004407,False,True,False,False,False,True,False,True,False,False,False,False,False
RES004408,False,True,True,True,True,False,False,True,True,True,False,False,True
RES004409,False,False,False,True,True,True,False,False,True,False,True,True,False
RES004410,True,True,False,True,True,False,True,False,False,True,False,False,True
RES004411,False,False,True,False,False,True,True,True,False,True,False,False,False
RES004412,True,False,False,True,False,True,True,True,True,False,True,False,False
RES004413,False,True,False,True,True,True,False,False,True,True,True,True,False
RES004414,True,False,True,False,True,True,False,True,True,False,True,False,True
RES004415,False,True,True,True,False,False,False,True,True,True,False,True,True
RES004416,False,False,True,True,False,False,False,True,True,False,True,True,True
RES004417,True,False,False,True,True,True,True,True,False,False,True,True,True
RES004418,True,False,False,True,True,True,True,True,False,True,True,False,True
RES004419,False,False,False,True,True,False,False,True,True,True,False,False,True
RES004420,False,False,False,True,True,False,False,False,True,True,True,True,False
RES004421,True,True,False,False,True,False,True,True,False,True,False,True,False
RES004422,False,True,True,False,True,False,False,False,True,True,True,False,False
RES004423,False,False,False,True,False,False,True,False,True,False,True,False,True
RES004424,True,True,False,False,False,True,False,False,True,False,True,True,False
RES004425,False,True,False,False,False,True,True,True,False,False,False,False,True
RES004426,True,False,True,True,False,False,False,False,False,False,True,True,True
RES004427,False,True,True,False,False,False,True,True,False,False,False,False,False
RES004428,True,True,True,False,False,True,False,True,False,True,False,False,False
RES004429,True,True,False,True,False,False,True,False,False,True,False,True,False
RES004430,True,True,True,True,False,False,True,False,False,False,True,True,False
RES004431,True,True,True,True,False,True,True,True,True,False,False,False,True
RES004432,True,True,False,False,True,False,True,True,False,False,True,False,False
RES004433,False,True,False,False,True,False,False,True,False,False,False,True,True
RES004434,True,True,False,True,True,True,True,False,True,False,False,True,True
RES004435,True,True,False,True,False,True,True,False,False,False,True,False,False
RES004436,True,True,True,True,True,False,True,True,True,True,True,True,True
RES004437,False,True,True,True,False,True,True,False,True,False,False,False,True
RES004438,True,False,False,False,True,True,True,True,False,False,False,False,False
RES004439,True,False,True,False,False,True,True,True,False,True,False,True,True
RES004440,True,False,False,False,True,True,False,True,False,False,True,True,False
RES004441,False,True,False,False,True,True,False,True,False,True,True,True,False
RES004442,True,False,True,True,False,True,True,False,False,False,True,False,False
RES004443,True,True,True,True,False,False,False,True,True,False,True,True,True
RES004444,False,True,False,True,False,True,False,False,False,True,False,False,False
RES004445,False,True,True,False,False,True,False,True,True,False,False,False,True
RES004446,False,False,True,False,True,True,False,False,True,True,False,True,False
RES004447,False,False,True,False,False,True,True,True,False,False,True,False,False
RES004448,False,False,True,False,True,False,False,False,True,True,True,True,False
RES004449,False,True,True,True,False,False,False,False,True,True,True,False,False
RES004450,True,True,False,False,False,False,True,False,True,False,True,True,True
RES004451,False,False,False,True,True,False,True,False,False,True,True,False,True
RES004452,True,True,False,False,False,False,True,True,False,True,False,True,True
RES004453,False,False,False,False,True,False,True,True,False,True,True,True,True
RES004454,False,False,False,True,True,False,False,True,False,True,True,False,False
RES004455,True,True,False,False,False,True,True,False,True,True,False,True,False
RES004456,True,True,False,True,False,False,True,True,False,False,True,True,True
RES004457,False,True,False,False,True,False,True,False,True,False,False,True,False
RES004458,False,True,False,True,True,True,False,False,False,False,True,True,False
RES004459,True,False,True,True,False,True,True,False,True,True,False,True,True
RES004460,False,False,False,True,False,False,True,True,True,False,False,True,True
RES004461,False,True,False,False,False,False,True,True,True,True,True,True,False
RES004462,True,False,True,True,False,False,True,True,True,False,True,False,False
RES004463,True,True,True,False,False,True,True,False,False,False,False,False,False
RES004464,True,False,False,True,False,False,True,False,True,True,True,True,False
RES004465,False,True,True,True,True,False,False,False,False,False,False,False,False
RES004466,True,True,True,False,True,False,False,False,False,False,False,False,False
RES004467,True,False,True,True,True,False,False,True,False,False,True,False,True
RES004468,True,False,False,True,True,True,False,False,False,True,True,False,False
RES004469,False,True,False,False,False,True,True,False,True,False,True,False,False
RES004470,True,False,False,False,True,False,False,True,False,False,False,False,False
RES004471,False,True,True,False,True,True,False,False,False,False,False,True,False
RES004472,False,False,True,True,True,True,False,False,True,False,False,True,True
RES004473,False,True,True,False,False,False,False,True,True,True,False,True,True
RES004474,True,False,True,True,True,False,False,True,True,False,True,False,False
RES004475,False,True,False,True,True,False,False,True,True,True,True,True,False
RES004476,False,False,True,True,False,True,True,True,False,False,True,True,True
RES004477,False,False,False,False,True,False,False,True,True,True,True,True,True
RES004478,False,False,False,True,False,False,False,False,False,False,True,False,False
RES004479,False,False,True,False,False,False,True,False,False,False,True,False,False
RES004480,False,False,True,True,True,True,True,False,False,False,False,True,True
RES004481,False,True,True,True,True,False,True,False,True,True,False,True,False
RES004482,True,False,False,False,True,True,False,False,True,False,True,False,True
RES004483,True,True,False,True,False,True,True,False,False,False,False,False,True
RES004484,True,True,False,False,True,True,False,True,True,True,False,False,True
RES004485,False,False,True,False,True,False,False,False,False,True,False,False,True
RES004486,False,True,False,False,False,False,True,True,False,False,True,True,True
RES004487,True,True,True,False,True,True,True,False,False,False,False,False,False
RES004488,True,False,True,True,True,True,False,True,True,False,True,True,False
RES004489,True,False,False,False,False,True,False,True,True,False,False,True,True
RES004490,True,False,True,True,False,False,False,True,False,False,False,True,True
RES004491,False,False,False,True,True,True,True,False,True,False,False,True,False
RES004492,False,True,False,False,True,True,False,True,True,True,False,False,False
RES004493,True,False,True,True,True,False,True,True,False,False,True,False,False
RES004494,False,True,True,True,True,True,False,True,True,False,False,True,False
RES004495,False,True,False,False,True,True,True,True,False,False,True,True,False
RES004496,True,False,True,True,False,False,False,True,False,True,True,False,False
RES004497,False,True,False,False,True,True,True,False,False,False,True,True,True
RES004498,True,False,False,True,False,True,False,False,False,True,False,True,False
RES004499,False,False,False,False,True,False,False,False,True,True,False,False,False
RES004500,False,True,False,False,True,False,True,False,True,False,False,False,False
RES004501,True,False,True,False,True,True,False,True,False,False,False,False,True
RES004502,True,True,False,True,False,True,False,True,False,False,True,False,True
RES004503,True,False,True,True,False,True,False,True,True,False,False,True,True
RES004504,True,False,False,False,True,False,True,True,False,False,True,True,False
